ID,Domain,Name,Max Rate
140693,"bossaudio.com","BOSS Audio","2.6%"
140695,"joytutus.com","JoyTutus","6.5%"
140699,"celebritycruises.com","Celebrity Cruises","3.9%"
140701,"cranberryhair.com","Cranberry","6.5%"
140702,"corsetdeal.com","Corset Deal","5.2%"
140703,"davidarchy.com","David Archy","16.3%"
140705,"echoine.com","Echoine","6.5%"
140706,"elguapobitters.com","El Guapo","6.5%"
140712,"domestika.org","Domestika","26%"
140720,"fanttik.com","Fanttik","9.8%"
140721,"fastinsupplement.com","FastinSupplement.com","3.3%"
140725,"fotoandtech.com","Foto & Tech","2%"
140728,"giftlab.com","Giftlab","6.5%"
140732,"gpssmartsole.com","SmartSole","6.5%"
140739,"himoda.com","Himoda","7.8%"
140740,"horrorpack.com","Horror Pack","$6.50"
140743,"incerunmen.com","Incerunmen","6.5%"
140745,"ivosight.com","Ivosight","15.6%"
140748,"koalagp.com","Koala","6.5%"
140750,"likesporting.com","LikeSporting","9.8%"
140752,"vtoman.com","VTOMAN","9.1%"
140753,"muukal.com","Muukal","3.3%"
140755,"mytefl.com","Mytefl","11.7%"
140758,"reasonhealth.com","Reason","6.5%"
140762,"soufeel.com","Soufeel","3.3%"
140764,"tijneyewear.com","TIJN Eyewear","6.5%"
140765,"tijnhome.com","TIJN Home","6.5%"
140767,"trueimagetech.com","True Image","9.8%"
140768,"tubshroom.com","TubShroom","13%"
140770,"warfieldandgrand.com","Warfield & Grand","6.5%"
140771,"whokeys.com","Whokeys","5.2%"
140775,"bakedeco.com","Bake Deco","3.3%"
140778,"moidaus.com","Blooming KOCO","4.6%"
140778,"bloomingkoco.com","Blooming KOCO","4.6%"
140779,"choosemuse.com","Muse Headband","3.9%"
140781,"drprepare.com","Dr.Prepare","7.8%"
140864,"burlapandbarrel.com","Burlap & Barrel","3.3%"
140865,"saltoptics.com","SALT. Optics","1.3%"
140866,"curiada.com","Curiada","2.6%"
140870,"erank.com","eRank","15%"
141055,"bravissimo.com","Bravissimo","6.5%"
141077,"martinsfoods.com","Martin's","$6.50"
141092,"bahia-principe.com","Bahia Principe","3.9%"
141105,"abelssoft.com","Abelssoft","45.5%"
141105,"abelssoft.de","Abelssoft","45.5%"
141111,"taftclothing.com","TAFT Clothing","5.2%"
141113,"smartproxy.com","Smartproxy","6.5%"
141114,"beautytheshop.com","Beauty The Shop","6.5%"
141116,"ourbus.com","OurBus","2.3%"
141190,"motherwellproducts.com","Motherwell Products Inc","6.5%"
141194,"incogni.com","Incogni","29.3%"
141195,"jettly.com","Jettly","$65.00"
141209,"wanderfullbrand.com","WanderFull","13%"
141213,"allballpro.com","All Ball Pro","2.6%"
141227,"differentpuzzles.com","Different Puzzles","2%"
141238,"sableflow.com","Sable Flow","4.6%"
141240,"tradedoctors.com","Trade Doctors (US)","$65.00"
141241,"summersummit.com","Summer Summit LLC","13%"
141243,"sitanhk.com","Stan's Accessories INC","3.3%"
141256,"starstable.com","Star Stable","19.5%"
141268,"litoluxury.com","LITO: Luxury in the Outdoors","6.5%"
141275,"devereuxgolf.com","Devereux Golf","2%"
141275,"dvrxthreads.com","Devereux Golf","2%"
141280,"i-love-plum.myshopify.com","iloveplum","9.8%"
141280,"iloveplum.com","iloveplum","3.3%"
141281,"photobookpress.com","Photobook Press","6.5%"
141285,"eyeoflove.com","Eye of Love","3.3%"
141292,"bouquetbox.com","Bouquet Box","6.5%"
141304,"aligner32.com","Aligner32","3.3%"
141305,"imailerglobal.com","iMailer","3.9%"
141307,"peacesake.com","Peacesake","9.8%"
141316,"yuckypuppy.com","YUCKY PUPPY","9.8%"
141321,"matildejewellery.com","Matilde Jewellery","6.5%"
141360,"petivity.com","Petivity","5.2%"
141431,"tenways.com","TENWAYS","3.9%"
141526,"gamasonic.com","Gama Sonic","3.3%"
141528,"mywirsh.com","Wirsh","6.5%"
141530,"bakeupbeauty.com","Bakeup Beauty","6.5%"
141533,"usaguidedtours.com","USA Guided Tours","6.5%"
141534,"cooghi.com","COOGHI","9.8%"
141535,"anylistingseo.com","AirbnbSEO","6.5%"
141535,"airbnbseo.com","AirbnbSEO","6.5%"
141542,"liveforevergolf.com","Live Forever Golf","2%"
141556,"gelpress.com","Gel Press","6.5%"
141559,"neakasa.com","Neakasa","6.5%"
141567,"starrynitebikes.com","Starrynitebikes","5.2%"
141570,"keepwarming.com","KeepWarming","7.8%"
141577,"hellojupiter.com","hellojupiter.com","2%"
141582,"sartoro.co","Sartoro","2%"
141595,"epochbatteries.com","Epoch Batteries","2.6%"
141597,"iseehair.com","Isee hair company","3.9%"
141598,"pitcommand.com","Pit Command","3.3%"
141599,"rux.life","RUX","3.3%"
141604,"carolbike.com","CAROL Bike","$65.00"
141622,"vallarta-adventures.com","Adventures Vallarta","3.9%"
141631,"businessrocket.com","BUSINESSROCKET.COM","$48.75"
141640,"bodybio.com","BodyBio","6.5%"
141643,"propetfootwear.com","Propét Footwear","7.2%"
141645,"aaprintsupplyco.com","All American Print Supply Co","0.7%"
141651,"golfdirectnow.com","Golf Direct Now","2%"
141655,"cancun-adventure.com","Cancun Adventures","3.9%"
141660,"magnumbikes.com","Magnum Bikes","3.9%"
141662,"major-lutie.com","Major Fitness","1.3%"
141668,"mymoonlite.com","Moonlite","13%"
141719,"premoguard.com","PremoGuard","13%"
141720,"wowangel.com","wowangel","5.2%"
141725,"lumiara.com","Lumiara","6.5%"
141728,"odelebeauty.com","Odele Beauty","7.8%"
141729,"peltierphotocourses.com","Peltier Photo Courses","19.5%"
141731,"sense-u.com","Sense-U Baby","6.5%"
141734,"drinktinto.com","Tinto Amorio","9.8%"
141736,"rizoscurls.com","Rizos Curls","5.2%"
141737,"ssimder.com","ssimder welding equipment inc.","6.5%"
141738,"flasharkracing.com","Flashark","9.8%"
141764,"humoroust-shirts.com","HumorousT-shirts","9.8%"
141768,"korikrilloil.com","Kori","3.9%"
141769,"dunejewelry.com","Dune Jewelry","6.5%"
141770,"graduationmall.com","GraduationMall","5.2%"
141771,"gogglesnmore.com","GogglesNMore.com","3.6%"
141782,"mac-case.com","MacCase","6.5%"
141788,"homecourt.co","Homecourt","6.5%"
141789,"roseskinco.com","RoseSkinCo.","0.7%"
141799,"skintensive.com","Skintensive","8.5%"
141803,"vibrahotels.com","Vibra Hotels (US)","2.6%"
141821,"nanomagic.com","Nano Magic","6.5%"
141824,"store.godox.eu","Next77","2%"
141825,"hipeakbike.com","HIPEAKBIKE","3.9%"
141834,"artmaterial.com","Transon","5.2%"
141836,"olynvolt.com","Olynvolt","9.8%"
141843,"tera-innovation.com","Tera","6.5%"
141844,"cocinare.com","Cocinare Limited","7.8%"
141854,"playfowling.com","Fowling","3.9%"
141855,"consumercellular.com","Consumer Cellular","$65.00"
141877,"equipmentfr.com","Equipment","5.2%"
141894,"birthstonesjewelry.com","Birthstones Jewelry","7.8%"
141894,"momentwish.com","Birthstones Jewelry","7.8%"
141907,"youdrugstore.com","YouDrugstore","9.8%"
142142,"annieselke.com","annie selke","2.6%"
142344,"childrenofdesign.com","Children of Design","6.5%"
142347,"badlandsranch.com","Badlands Ranch","7.8%"
142350,"shopvicson.com","VICSON GROUP LLC","10.4%"
142375,"yuregen-lifestyle.com","YUREGEN","9.8%"
142382,"bbqaidtools.com","BBQ-AID: Tools Built To Last","6.5%"
142416,"pizzello.com","Pizzello","3.3%"
142425,"repprovisions.com","REP Provisions","6.5%"
142441,"teewing.com","TEEWING INDUSTRIAL (HK) CO., LIMITED","3.9%"
142442,"gldn.com","GLDN","3.3%"
142444,"rainyroses.com","Rainy Roses","6.5%"
142446,"chefshop.com","ChefShop.com","4.6%"
142447,"aaawave.com","aaawave","1.6%"
142580,"aesop.com","Aesop","5.2%"
142583,"mountainmanmedical.com","Mountain Man Medical","5.2%"
142584,"cruaoutdoors.com","Crua Outdoors","4.6%"
142585,"sasa.com","Sasa Official Site","6.5%"
142589,"geeksoutfit.com","Geeksoutfit","11.1%"
142590,"sohnne.com","Sohnne Inc","6.5%"
142601,"turbopass.com","Turbopass","3.9%"
142609,"coffeebros.com","Coffee Bros.: Specialty Coffee + Equipment","6.5%"
142611,"blackandcreme.com","Black & Cremè","6.5%"
142612,"copperfitusa.com","Copper Fit","5.2%"
142652,"bowwowlabs.com","Bow Wow Labs","4.6%"
142655,"dreampairshoes.com","Dream Pairs, Bruno Marc, & Nortiv 8 Shoes","9.8%"
142655,"dreampairs.com","Dream Pairs, Bruno Marc, & Nortiv 8 Shoes","5.2%"
142659,"reibii.com","Reibii","5.2%"
142661,"peripageglobal.com","XIAMEN ILEAD TEK CO.,LTD.","13%"
142663,"niimbots.com","Nimbot","9.8%"
142671,"bestpresso.com","Bestpresso","5.2%"
142673,"fopomonitor.com","FOPOMonitor (US)","6.5%"
142792,"iambowling.com","I am Bowling","3.3%"
142794,"hauslane.com","Hauslane","1.3%"
142839,"biotrust.com","BioTRUST","16.3%"
142901,"cargurus.com","CarGurus","$9.75"
142944,"careerist.com","Careerist","$325.00"
143363,"butterbell.com","Butter Bell Crock","5.2%"
143364,"frameitall.com","Frame it All","3.3%"
143578,"healthyheights.com","Healthy Heights","5.2%"
143655,"panthervision.com","Panther Vision","7.8%"
143714,"cameo.com","Cameo","2.6%"
143954,"ezcater.com","ezCater","$3.25"
143958,"jadeleafmatcha.com","Jade Leaf Matcha","6.5%"
144056,"giraffetools.com","Giraffe Tools","8.5%"
144360,"ancestry.com","Ancestry","13%"
144405,"atlassian.com","Atlassian","$6.50"
144406,"thriftbooks.com","ThriftBooks","2.6%"
144583,"wonderbly.com","Wonderbly","3.9%"
144627,"carlinkitfactory.com","Carlinkit Factory","6.5%"
144628,"petersons.com","Peterson's","$9.75"
144630,"vintagehavana.com","Vintage Havana","6.5%"
144631,"nassifmdskincare.com","NassifMD Skincare","6.5%"
144722,"orlandovacation.com","OrlandoVacation.com","3.3%"
144972,"ciciful.com","Ciciful","3.9%"
145138,"ucan.co","UCAN","5.2%"
145187,"vectorstock.com","VectorStock","6.8%"
145190,"thrivecausemetics.com","Thrive Causemetics","3.3%"
145192,"dickies.com","Dickies","2.6%"
145193,"bookshop.org","Bookshop","6.5%"
145195,"ouku.com","Ouku","9.8%"
145201,"veepn.com","Veepn.com","26%"
145202,"freshworks.com","Freshworks","13%"
145258,"esky.com","eSky","2.3%"
145259,"fruugo.us","Fruugo","1.6%"
145261,"terminix.com","Terminix","$26.00"
145270,"olaplex.com","OLAPLEX","3.3%"
145431,"travelup.com","travelup","2.6%"
145433,"aetrex.com","Aetrex","3.3%"
145437,"slamjam.com","Slam Jam","5.2%"
145443,"baggu.com","Baggu","2.6%"
145445,"redpocket.com","Red Pocket Mobile","3.6%"
145458,"hurtigruten.com","Hurtigruten Expeditions","3.3%"
145459,"blackstoneproducts.com","Blackstone Products","2.6%"
145480,"beaueye.com","Extremebeauty","2%"
145497,"virtualvocations.com","Virtual Vocations Affiliate Referral Program","$3.90"
145511,"youthtothepeople.com","Youth To The People","4.6%"
145514,"jessieswig.com","Jessie's Wig","0.7%"
145515,"kollyy.com","Kollyy","9.1%"
145520,"shopsolarkits.com","Shop Solar","2%"
145527,"producerloops.com","Producer Loops","5.2%"
145545,"lolsurprise.com","LOL Surprise","3.3%"
145545,"shop.mgae.com","LOL Surprise","3.3%"
145548,"rockstaroriginal.com","Rockstar Original","2%"
145550,"dedicatedbrand.com","DEDICATED Brand","5.2%"
145553,"coofandy.com","COOFANDY","9.8%"
145566,"beekman1802.com","Beekman 1802","2%"
145572,"bombusbee.net","bombusbee","2.6%"
145577,"higherdose.com","HigherDOSE","3.9%"
145580,"stix.golf","Stix Golf","4.6%"
145588,"viori.com","Viori Beauty","9.8%"
145782,"repurpose.com","Repurpose","6.5%"
145833,"koala.health","Koala Health","$6.50"
146281,"easystandard.co","Easy Standard Apparel","5.2%"
146281,"easystandardapparel.com","Easy Standard Apparel","5.2%"
146379,"veed.io","VEED.IO","13%"
146395,"airasia.com","AirAsia","3.3%"
146396,"napaonline.com","NAPA","0.7%"
146438,"edubirdie.com","EduBirdie","$6.50"
146440,"dsw.com","Designer Shoe Warehouse","2.6%"
146441,"ethika.com","Ethika","3.9%"
146450,"drunkelephant.com","Drunk Elephant","2.6%"
146452,"lemongor.com","Lemongor","13%"
146458,"ppv.com","PPV.COM","6.5%"
146470,"abbottlyon.com","Abott Lyon","2%"
146471,"cocunat.com","Cocunat","5.9%"
146734,"currentstateofbeauty.com","Current State","7.8%"
146887,"boka.com","Boka","2.6%"
146900,"vonageforhome.com","Vonage Home Phones","$32.50"
146931,"acls.com","ACLS Certification Institute","16.3%"
146978,"hydropeptide.com","HydroPeptide","2.6%"
147051,"purpleleafshop.com","Purple Leaf","3.3%"
147053,"curiositybox.com","The Curiosity Box","13%"
147126,"lumierehairs.com","Lumiere Hair","6.5%"
147131,"teckwrapcraft.com","TeckWrapCraft","6.5%"
147338,"mywoof.com","Woof","2.6%"
147359,"thebeachbox.co","BeachBox Summer","7.8%"
147404,"mushroomsupplies.com","MushroomSupplies.com","3.3%"
147448,"efeglasses.com","EFE GLASSES","11.7%"
147690,"bodi.com","BODi","2.6%"
147690,"beachbody.com","BODi","2.6%"
147729,"tryarmra.com","ARMRA","3.3%"
147729,"armra.com","ARMRA","3.3%"
147980,"soothe.com","Soothe","$3.90"
147981,"mylio.com","Mylio Photos","16.3%"
147994,"apmex.com","APMEX","$22.75"
147995,"calendar.com","Calendar.com","22.8%"
148053,"bostonproper.com","Boston Proper","0.7%"
148158,"blackriflecoffee.com","Black Rifle Coffee Company","6.5%"
148234,"benjaminmoore.com","Benjamin Moore","3.9%"
148239,"meetalleyoop.com","Alleyoop","6.5%"
148291,"caddislife.com","CADDIS Eye Appliances","3.3%"
148297,"givemethedirt.com","The Dirt Oral Care","13%"
148406,"divyas.com","Divya's","6.5%"
148407,"jessicurl.com","Jessicurl","6.5%"
148501,"apparel.onepeloton.com","Peloton Apparel","2.6%"
148502,"zappos.com","Zappos","2.6%"
148503,"beyondyoga.com","Beyond Yoga","7.8%"
148505,"busterandpunch.com","Buster and Punch","5.2%"
148506,"consciousitems.com","Conscious Items","3.9%"
148512,"luggageonline.com","Luggage Online","3.9%"
148533,"georgieandtoms.com","Georgie & Tom's","$9.75"
148534,"modernpicnic.com","Modern Picnic","4.6%"
148540,"johnnywas.com","Johnny Was","3.9%"
148623,"libertyandarms.com","Liberty and Arms","6.5%"
148673,"usgreencardoffice.com","US Green Card Office","19.5%"
148676,"mrporter.com","MR PORTER","3.9%"
148759,"xtrema.com","Xtrema Cookware","3.3%"
148769,"goodeeworld.com","Goodee World","2%"
148770,"epicureanusa.com","Epicurean","6.5%"
148790,"sunandski.com","Sun & Ski Sports","3.3%"
148792,"poplin.co","Poplin","$9.75"
148793,"maxfoot.bike","Maxfoot Electric Bike","3.3%"
148794,"geckobrands.com","Geckobrands","2%"
148795,"serta.com","Serta","3.3%"
148796,"freshbody.com","Fresh Body","5.2%"
148798,"vivoprint.com","VivoPrint","5.2%"
148799,"magiclinen.com","MagicLinen","3.3%"
148800,"woolfit-slippers.com","WoolFit","3.9%"
148801,"remodelyourhome.net","Remodel Your Home","$78.00"
148860,"wps.com","WPS Office","45.5%"
148862,"dochub.com","DocHub","26%"
148863,"degsandsal.com","Degs & Sal","6.5%"
148875,"wild-willies.com","Wild Willies","9.8%"
148995,"parachutehome.com","Parachute Home","2.6%"
149005,"contourdesign.com","Contour Design","3.3%"
149008,"historeetees.com","HistoreeTees","9.8%"
149009,"jackarcher.com","Jack Archer","9.8%"
149010,"thesensoryjoy.co","Sensory Joy","7.8%"
149011,"thestemkids.co","STEMKids","9.8%"
149012,"mayuwater.com","Mayu Water","13%"
149335,"beautyrest.com","Beautyrest","3.3%"
149337,"mailchimp.com","Intuit Mailchimp","26%"
149359,"shopflys.com","Shopflys","6.5%"
149363,"ringconn.com","RingConn","6.5%"
149365,"jardina.com","Jardina","6.5%"
149521,"honeybook.com","HoneyBook","$65.00"
149523,"lladro.com","Lladro","4.6%"
149524,"salomon.com","Salomon","5.2%"
149525,"bigbatbox.com","Big Bat Box","6.5%"
149528,"tailwindnutrition.com","Tailwind Nutrition","6.5%"
149531,"glazehair.co","Glaze Hair","2.6%"
149533,"nfl.com","NFL+","6.5%"
149590,"ticombo.com","Ticombo","4.6%"
149591,"drhouse.com","DrHouse","$52.00"
149598,"oneworldobservatory.com","One World Observatory","6.5%"
149656,"tres-bien.com","Tres Bien","1.3%"
149657,"livemomentous.com","Momentous","4.2%"
149663,"goclove.com","Clove","3.3%"
149664,"dakotalithium.com","Dakota Lithium","4.6%"
149669,"carluex.com","Carluex","6.5%"
149669,"carluex.store","Carluex","6.5%"
149742,"scrambly.io","Scrambly","$3.25"
149761,"visitbritainshop.com","Visit Britain","6.5%"
149763,"broadwaydirect.com","Broadway Direct","$3.25"
149769,"lumedeodorant.com","Lume Deodorant","2%"
149770,"buffy.co","Buffy","3.3%"
149774,"career.io","Career.io","6.5%"
149777,"mojawa.com","Mojawa","4.6%"
149780,"feature.com","Feature","2.6%"
149783,"blackbeardfire.com","Black Beard Fire Starters","9.8%"
149784,"howlerbros.com","Howler Brothers","7.8%"
149786,"kanefootwear.com","Kane Footwear","3.3%"
149787,"pakaapparel.com","PAKA Apparel","5.2%"
149788,"suncompany.com","Sun Company","7.8%"
149789,"drcuddles.com","Dr. Cuddles","19.5%"
149790,"loop-mobile.com","Loop Mobile","3.9%"
149984,"grandpatio.com","Grand Patio","6.5%"
149986,"timoandviolet.com","Timo and Violet","5.2%"
149989,"con-cret.com","CON-CRET","3.9%"
149990,"meowbox.com","meowbox","5.2%"
149991,"bellabooty.com","Bellabooty","6.5%"
149992,"bodykitchen.com","Body Kitchen","6.5%"
149993,"lucidmattress.com","Lucid Mattresses","3.3%"
149994,"move.one","Move","3.3%"
149995,"kjaerweis.com","Kjaer Weis","1.3%"
150014,"sensi.copeland.com","Sensi","6.5%"
150014,"sensi.emerson.com","Sensi","6.5%"
150015,"tadibrothers.com","TadiBrothers","6.5%"
150018,"mightly.com","Mightly","6.5%"
150026,"cleannutra.com","Clean Nutra","13%"
150079,"pearlizumi.com","PEARL iZUMi","2%"
150080,"seatosummit.com","Sea to Summit","3.3%"
150101,"lifeprofitness.com","LifePro Fitness","3.3%"
150136,"mizzenandmain.com","Mizzen + Main","0.7%"
150170,"eufymake.com","AnkerMake","7.8%"
150170,"ankermake.com","AnkerMake","7.8%"
150171,"childsplayclothing.co.uk","Childsplay Clothing","3.3%"
150173,"kits.ca","Kits","6.5%"
150175,"noteworthyscents.com","Noteworthy Scents","2%"
150185,"bistromd.com","BistroMD","$13.00"
150190,"misantoremedio.com","Santo Remedio","6.5%"
150197,"jessicasimpson.com","Jessica Simpson E Commerce","3.3%"
150199,"sensibo.com","Sensibo","9.8%"
150201,"ultahost.com","Ultahost","6.5%"
150204,"struthealth.com","Strut Health","$65.00"
150205,"torraslife.com","Torras","9.8%"
150208,"ysebeauty.com","YSE Beauty","0.7%"
150209,"abcya.com","ABCya","6.5%"
150213,"sportisgood.com","Sport is Good","3.3%"
150216,"selleriemae.shop","La Sellerie de Mae","3.9%"
150217,"naturopathica.com","Naturopathica","2%"
150218,"ironpandafit.com","IronPanda","11.7%"
150219,"tahitivillage.com","Tahiti Village","6.5%"
150221,"mobilitymart.com","Mobility Mart","3.3%"
150234,"paintwithdiamonds.com","Paint With Diamonds","7.8%"
150239,"comohotels.com","Como Hotels and Resorts","3.3%"
150265,"roundlab.com","Round Lab","3.3%"
150267,"cabanalife.com","Cabana Life","3.3%"
150271,"halfdays.com","Halfdays","6.5%"
150273,"pinsandaces.com","Pins & Aces","6.5%"
150274,"2ndandcharles.com","2nd & Charles","5.2%"
150275,"fullcompass.com","Full Compass Systems","2.6%"
150276,"redken.com","Redken","7.2%"
150279,"etickets.com","Etickets","1.3%"
150280,"bloomnation.com","BloomNation","6.5%"
150286,"theblacktux.com","The Black Tux","2.6%"
150290,"teachersgram.com","Teachersgram","11.1%"
150325,"cleobella.com","Cleobella","2%"
150331,"byjasco.com","Jasco","5.2%"
150347,"fromourplace.com","Our Place","2.6%"
150421,"asaptickets.com","ASAP Tickets","$3.90"
150430,"fidelitydenim.com","Fidelity Denim","3.9%"
150431,"movadocompanystore.com","Movado Company Store","2.6%"
150433,"varsitybase.com","Varsity Base","6.5%"
150434,"yohomobile.com","Yoho Mobile","6.5%"
150559,"bestnest.com","BestNest","2.6%"
150560,"ashimaryhair.com","Ashimary Hair","4.6%"
150562,"kyikyi.com","Kyi Kyi","3.3%"
150569,"byfood.com","byFood","3.3%"
150626,"casa-andina.com","Casa Andina Hotels","2.6%"
150633,"airport-reservations.com","Airport-Resevations.com","1.3%"
150634,"formnutrition.com","Form Nutrition","5.2%"
150638,"standardselfcare.com","Standard Self Care","13%"
